"","耕種農業","畜産","農業サービス","林業","漁業","石炭･原油･天然ガス","その他の鉱業","食料品","飲料","飼料･有機質肥料(別掲を除く。)","たばこ","繊維工業製品","衣服･その他の繊維既製品","木材･木製品","家具･装備品","パルプ･紙･板紙･加工紙","紙加工品","印刷･製版･製本","化学肥料","無機化学工業製品","石油化学系基礎製品","有機化学工業製品(石油化学系基礎製品･合成樹脂を除く。)","合成樹脂","化学繊維","医薬品","化学最終製品(医薬品を除く。)","石油製品","石炭製品","プラスチック製品","ゴム製品","なめし革･革製品･毛皮","ガラス･ガラス製品","セメント･セメント製品","陶磁器","その他の窯業･土石製品","銑鉄･粗鋼","鋼材","鋳鍛造品(鉄)","その他の鉄鋼製品","非鉄金属製錬･精製","非鉄金属加工製品","建設用･建築用金属製品","その他の金属製品","はん用機械","生産用機械","業務用機械","電子デバイス","その他の電子部品","産業用電気機器","民生用電気機器","電子応用装置･電気計測器","その他の電気機械","通信･映像･音響機器","電子計算機･同附属装置","乗用車","その他の自動車","自動車部品･同附属品","船舶･同修理","その他の輸送機械･同修理","その他の製造工業製品","再生資源回収･加工処理","建築","建設補修","公共事業","その他の土木建設","電力","ガス･熱供給","水道","廃棄物処理","商業","金融･保険","不動産仲介及び賃貸","住宅賃貸料","住宅賃貸料(帰属家賃)","鉄道輸送","道路輸送(自家輸送を除く。)","自家輸送","水運","航空輸送","貨物利用運送","倉庫","運輸附帯サービス","郵便･信書便","通信","放送","情報サービス","インターネット附随サービス","映像･音声･文字情報制作","公務","教育","研究","医療","保健衛生","社会保険･社会福祉","介護","他に分類されない会員制団体","物品賃貸サービス","広告","自動車整備･機械修理","その他の対事業所サービス","宿泊業","飲食サービス","洗濯･理容･美容･浴場業","娯楽サービス","その他の対個人サービス","事務用品","分類不明"
"住宅賃貸料(帰属家賃)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"鉄道輸送",0.001832,0.002202,0.002116,0.002189,0.002493,0.006042,0.005857,0.002933,0.002246,0.002873,0.000871,0.003634,0.004315,0.00262,0.003743,0.004202,0.004847,0.004736,0.002899,0.003037,0.001852,0.003127,0.003538,0.003117,0.006186,0.004309,0.000469,0.001631,0.005541,0.003098,0.003406,0.004288,0.002956,0.005015,0.007033,0.001892,0.002281,0.00291,0.002405,0.001862,0.002561,0.0058,0.00292,0.003537,0.003836,0.004815,0.006263,0.005926,0.003656,0.004466,0.006046,0.003284,0.010875,0.005369,0.002801,0.002454,0.002617,0.003549,0.003207,0.004158,0.003315,0.003638,0.004053,0.003164,0.002802,0.001873,0.001427,0.003874,0.014936,0.006615,0.012937,0.002459,0.001454,0.001012,1.002072,0.002296,0.003108,0.003261,0.002788,0.007324,0.002941,0.003466,0.002895,0.004068,0.006788,0.002031,0.00663,0.004357,0.00832,0.005548,0.009476,0.003456,0.004686,0.00254,0.001647,0.006357,0.00217,0.004228,0.002848,0.002505,0.00376,0.004544,0.003371,0.003385,0.004059,0.005068,0.018628
"道路輸送(自家輸送を除く。)",0.017702,0.066822,0.014361,0.040238,0.019364,0.013726,0.018675,0.037346,0.023284,0.043022,0.005845,0.018246,0.017853,0.035849,0.030125,0.050704,0.040282,0.024823,0.032971,0.020552,0.01494,0.023756,0.022983,0.028851,0.018129,0.027467,0.003364,0.026528,0.020527,0.017502,0.021177,0.028858,0.044439,0.032318,0.030875,0.027275,0.025681,0.037465,0.035365,0.032453,0.034334,0.027156,0.021918,0.019838,0.017235,0.018148,0.018422,0.019672,0.01989,0.019637,0.013762,0.020857,0.016566,0.018919,0.0276,0.027843,0.021898,0.026207,0.01485,0.025174,0.388339,0.030272,0.031284,0.028181,0.030981,0.020315,0.029338,0.015476,0.027747,0.008265,0.012143,0.003843,0.003038,0.001324,0.005688,1.006609,0.012042,0.006345,0.010788,0.005398,0.006188,0.010136,0.078189,0.010776,0.013166,0.009927,0.015518,0.024545,0.010373,0.006392,0.014597,0.01264,0.008797,0.009817,0.007302,0.017066,0.006924,0.014493,0.01756,0.005651,0.014837,0.025919,0.007834,0.007741,0.020008,0.063855,0.04625
"自家輸送",0.051682,0.027311,0.020301,0.030852,0.030154,0.043789,0.234659,0.022175,0.014227,0.023787,0.005046,0.018181,0.016107,0.026829,0.016004,0.015117,0.012466,0.015401,0.008616,0.011449,0.004547,0.009524,0.006553,0.009709,0.008379,0.009951,0.001209,0.003852,0.007384,0.00875,0.020048,0.013494,0.040436,0.011454,0.013058,0.016072,0.015449,0.012045,0.015518,0.022683,0.013237,0.018002,0.0156,0.012175,0.011459,0.013424,0.008736,0.006906,0.009475,0.009428,0.007289,0.009874,0.006135,0.00948,0.008579,0.008398,0.008909,0.0103,0.006015,0.041737,0.015421,0.026406,0.028795,0.029786,0.021716,0.007464,0.007504,0.012994,0.023465,0.036917,0.011632,0.007883,0.005551,0.001952,0.005859,0.004344,1.010536,0.007072,0.006769,0.005282,0.005893,0.008026,0.009301,0.012086,0.014955,0.017821,0.011461,0.019992,0.015165,0.011178,0.010833,0.009109,0.00807,0.010322,0.010002,0.016914,0.014445,0.021172,0.011046,0.009237,0.036708,0.013603,0.017237,0.027531,0.028141,0.018464,0.019071
"水運",0.002158,0.004947,0.000956,0.001231,0.001925,0.001271,0.001933,0.001979,0.001362,0.003654,0.000336,0.001374,0.000853,0.002815,0.001924,0.004959,0.002494,0.001468,0.004746,0.005167,0.004136,0.003439,0.003258,0.003419,0.001229,0.002322,0.003485,0.01401,0.001428,0.001415,0.00106,0.003051,0.006346,0.003014,0.004207,0.007613,0.005612,0.005755,0.00608,0.013349,0.005507,0.003609,0.002871,0.002029,0.001731,0.001277,0.001131,0.001539,0.001755,0.001508,0.00082,0.001786,0.001091,0.000904,0.003206,0.003378,0.002355,0.002944,0.001441,0.001441,0.059587,0.001647,0.001704,0.00236,0.002615,0.004629,0.003497,0.000863,0.000976,0.000504,0.000356,0.000236,0.000148,0.000058,0.000484,0.001898,0.00482,1.237724,0.002179,0.000335,0.000452,0.000472,0.001228,0.000316,0.000514,0.000472,0.000414,0.001004,0.000425,0.000396,0.000656,0.000479,0.000507,0.000472,0.000407,0.000554,0.000369,0.000588,0.001377,0.000258,0.000884,0.001089,0.000595,0.000604,0.000604,0.003211,0.000951
"航空輸送",0.000706,0.00086,0.001869,0.000497,0.000826,0.003998,0.002618,0.00098,0.000841,0.001044,0.000396,0.001579,0.002492,0.000949,0.001868,0.001134,0.00131,0.001868,0.000893,0.001,0.000398,0.00088,0.000897,0.001019,0.004337,0.001562,0.00017,0.000472,0.001287,0.00144,0.001415,0.001222,0.001104,0.001085,0.001123,0.000522,0.000723,0.000923,0.000889,0.000568,0.000726,0.001479,0.00117,0.001556,0.001568,0.00144,0.001022,0.001214,0.00141,0.001612,0.001985,0.001385,0.001477,0.001292,0.001154,0.001125,0.001204,0.000994,0.000972,0.001504,0.000585,0.000947,0.001226,0.000939,0.000892,0.000689,0.00057,0.001554,0.003375,0.003267,0.001701,0.000725,0.000498,0.000149,0.000544,0.00069,0.00112,0.000792,1.003994,0.002003,0.00083,0.00108,0.017203,0.00227,0.005756,0.004143,0.004042,0.011193,0.001313,0.002416,0.00399,0.00158,0.000817,0.000814,0.000627,0.00389,0.001771,0.006154,0.001172,0.002335,0.001428,0.00127,0.001495,0.002129,0.001625,0.001615,0.005058
"貨物利用運送",0.001388,0.004806,0.001031,0.000703,0.001655,0.000561,0.000907,0.003105,0.001668,0.003219,0.000367,0.00133,0.001228,0.001965,0.001987,0.003599,0.003221,0.002272,0.001934,0.001628,0.002115,0.00229,0.002289,0.002548,0.001264,0.002295,0.000799,0.001626,0.001462,0.001231,0.001405,0.001887,0.00395,0.002012,0.002565,0.001822,0.001604,0.002571,0.002365,0.001146,0.001477,0.001688,0.001376,0.001204,0.001062,0.001162,0.001107,0.001172,0.001221,0.001326,0.000962,0.001365,0.001118,0.001051,0.002154,0.002178,0.001549,0.00172,0.001,0.001639,0.002111,0.001821,0.001884,0.001752,0.001957,0.001499,0.002226,0.000691,0.000565,0.000397,0.000422,0.000198,0.000156,0.00006,0.000745,0.00132,0.001401,0.000656,0.001346,1.005007,0.000347,0.00051,0.01075,0.00041,0.000696,0.000585,0.000519,0.001789,0.000388,0.00035,0.000784,0.000941,0.000601,0.000657,0.000535,0.000826,0.000369,0.001536,0.001234,0.00029,0.001031,0.001975,0.000531,0.000461,0.000531,0.005024,0.000517
"倉庫",0.003644,0.015333,0.00273,0.00196,0.004934,0.001735,0.002373,0.009618,0.004213,0.025557,0.001322,0.004243,0.003592,0.003831,0.003794,0.009102,0.006654,0.004436,0.009431,0.00664,0.006921,0.005098,0.005651,0.006509,0.002713,0.00481,0.007619,0.004027,0.004438,0.00326,0.005478,0.006543,0.006025,0.00716,0.006526,0.004117,0.004262,0.00654,0.005301,0.008084,0.008705,0.004249,0.004017,0.003096,0.002608,0.003157,0.002972,0.00336,0.003712,0.003348,0.002489,0.004645,0.002851,0.002694,0.004167,0.004173,0.003647,0.003953,0.002503,0.003821,0.025695,0.002809,0.003081,0.002705,0.00315,0.011639,0.019885,0.001874,0.001863,0.001074,0.000772,0.000595,0.000346,0.000106,0.001174,0.00101,0.003983,0.001291,0.003213,0.000698,1.001121,0.001155,0.000587,0.000888,0.001865,0.001394,0.001261,0.003617,0.00495,0.001037,0.001756,0.001444,0.001361,0.001559,0.001271,0.00158,0.000741,0.002064,0.002416,0.00058,0.002792,0.004893,0.001406,0.001246,0.001221,0.008153,0.002127
"運輸附帯サービス",0.008432,0.007662,0.00429,0.005776,0.007562,0.007917,0.031541,0.006424,0.004859,0.007711,0.001432,0.00464,0.005359,0.00657,0.006462,0.009693,0.005966,0.006706,0.007387,0.005363,0.001831,0.004081,0.00349,0.005048,0.004935,0.005905,0.000649,0.002697,0.005602,0.004315,0.005457,0.013324,0.008129,0.008396,0.005005,0.003887,0.008421,0.004825,0.007323,0.005553,0.00601,0.005836,0.005517,0.005149,0.00435,0.004478,0.00371,0.004147,0.008634,0.004071,0.004145,0.005624,0.003622,0.005174,0.005299,0.005858,0.005907,0.004876,0.003281,0.009219,0.01782,0.006113,0.006676,0.006013,0.005405,0.002503,0.00279,0.003417,0.006048,0.011028,0.003232,0.001693,0.001141,0.000423,0.045304,0.032047,0.125167,0.053902,0.263287,0.042649,0.011742,1.020262,0.008811,0.003018,0.005516,0.004132,0.00416,0.010123,0.003507,0.0029,0.004029,0.00288,0.002451,0.002616,0.002223,0.004677,0.007346,0.006319,0.003933,0.002375,0.073366,0.007667,0.003526,0.008816,0.005225,0.0082,0.025782
"郵便･信書便",0.000623,0.000784,0.00103,0.000406,0.00074,0.002575,0.001553,0.000747,0.000651,0.000736,0.00026,0.000831,0.000831,0.00059,0.000774,0.000936,0.000896,0.00081,0.000663,0.000752,0.000258,0.000566,0.000528,0.000615,0.001623,0.000781,0.000123,0.000372,0.000722,0.000593,0.000642,0.00073,0.000712,0.000738,0.000722,0.000478,0.000585,0.000703,0.000681,0.000493,0.000547,0.000745,0.000653,0.000668,0.000623,0.000767,0.000511,0.000569,0.000631,0.000599,0.000788,0.000622,0.000587,0.000518,0.000577,0.000598,0.000621,0.000715,0.000841,0.00089,0.001344,0.00085,0.001552,0.001156,0.001063,0.001447,0.002691,0.00191,0.001492,0.001906,0.007742,0.001385,0.001557,0.000591,0.00131,0.000525,0.001262,0.001827,0.001498,0.002074,0.001607,0.001831,1.017579,0.009726,0.003844,0.00157,0.003972,0.003582,0.004745,0.001262,0.005917,0.000962,0.004419,0.004522,0.001555,0.006115,0.001135,0.002449,0.00136,0.001401,0.002074,0.00181,0.001631,0.001214,0.002814,0.000987,0.002672
"通信",0.003933,0.004921,0.006314,0.002562,0.00668,0.017899,0.00694,0.005587,0.004345,0.006098,0.002461,0.004656,0.005266,0.004153,0.00501,0.005294,0.005513,0.005289,0.003117,0.003431,0.001233,0.002783,0.002705,0.003633,0.021387,0.005893,0.000618,0.002223,0.004095,0.004081,0.004681,0.003922,0.004017,0.004384,0.004315,0.002547,0.002927,0.003905,0.004367,0.00228,0.003293,0.004191,0.003973,0.004707,0.004373,0.004363,0.003252,0.003631,0.004173,0.004201,0.005346,0.004106,0.004145,0.003367,0.003983,0.003993,0.004261,0.005139,0.00371,0.005611,0.004039,0.005054,0.021942,0.008763,0.008338,0.002866,0.003385,0.006753,0.007689,0.018001,0.01839,0.009154,0.008696,0.001657,0.006274,0.005259,0.006035,0.013798,0.006592,0.006381,0.004617,0.005834,0.005381,1.212713,0.072849,0.008651,0.064962,0.023847,0.011379,0.002851,0.020271,0.007333,0.009185,0.01288,0.004498,0.019685,0.004526,0.037687,0.006622,0.006947,0.011012,0.012885,0.010942,0.005604,0.007027,0.007509,0.065075
"放送",0.002302,0.002378,0.003312,0.001548,0.002028,0.002654,0.003244,0.005383,0.010257,0.002999,0.00736,0.002188,0.003775,0.002305,0.00407,0.003963,0.003716,0.002676,0.002731,0.003132,0.000785,0.001886,0.001718,0.002755,0.017664,0.015748,0.000312,0.000831,0.003563,0.003538,0.002627,0.002271,0.001872,0.003676,0.00237,0.001215,0.001587,0.001865,0.001987,0.001204,0.001673,0.002276,0.002222,0.002974,0.002597,0.003554,0.00393,0.003008,0.003251,0.005353,0.003731,0.003266,0.004261,0.003522,0.005203,0.005295,0.003931,0.002796,0.002693,0.005431,0.001891,0.003167,0.002472,0.002647,0.002204,0.002086,0.003811,0.005144,0.002319,0.006316,0.012225,0.006433,0.006174,0.000983,0.00349,0.002402,0.003579,0.002456,0.006402,0.003372,0.00254,0.006264,0.001639,0.014878,1.066765,0.010485,0.236663,0.018201,0.002226,0.002284,0.003557,0.004232,0.004898,0.002644,0.001995,0.00461,0.004649,0.338208,0.003731,0.008771,0.005377,0.012991,0.014284,0.006916,0.004611,0.003982,0.00825
"情報サービス",0.007276,0.009721,0.008654,0.002762,0.006131,0.009009,0.008693,0.008966,0.009574,0.009736,0.003393,0.007074,0.008118,0.006586,0.011328,0.012472,0.010018,0.009624,0.011917,0.009686,0.003042,0.008521,0.008492,0.008258,0.019944,0.011366,0.001097,0.002728,0.009914,0.010837,0.0069,0.009031,0.007954,0.01317,0.010303,0.005509,0.00661,0.009437,0.009549,0.005132,0.006964,0.009313,0.008143,0.010011,0.013707,0.01001,0.010544,0.013718,0.019168,0.007872,0.018511,0.011216,0.012486,0.03272,0.00929,0.008286,0.009127,0.009111,0.007439,0.010945,0.005625,0.007955,0.008438,0.009168,0.009739,0.014554,0.010833,0.043112,0.008934,0.021201,0.042145,0.009938,0.00773,0.003267,0.006437,0.006554,0.01155,0.007959,0.015344,0.008552,0.014347,0.022365,0.005325,0.03893,0.020635,1.031527,0.084634,0.032413,0.019309,0.00555,0.033911,0.012013,0.022005,0.013586,0.004155,0.035922,0.015047,0.02538,0.009137,0.018849,0.020234,0.009416,0.00507,0.015107,0.010229,0.011579,0.015083
"インターネット附随サービス",0.001989,0.002417,0.002613,0.001084,0.00198,0.002945,0.002809,0.00343,0.003562,0.003106,0.00204,0.001866,0.002622,0.001953,0.002795,0.005717,0.003977,0.00269,0.002574,0.002515,0.001086,0.001915,0.002045,0.002514,0.007869,0.005201,0.000359,0.000798,0.002788,0.002327,0.0023,0.002196,0.002322,0.002157,0.002578,0.001359,0.001992,0.00235,0.002439,0.001229,0.001964,0.002255,0.003343,0.002625,0.002236,0.003257,0.003417,0.003556,0.002854,0.002634,0.005194,0.002612,0.00629,0.002833,0.003043,0.00304,0.002766,0.003258,0.002244,0.003104,0.002026,0.003014,0.003248,0.003165,0.002238,0.00173,0.001738,0.004212,0.002454,0.00849,0.008064,0.003252,0.003682,0.000675,0.003043,0.002646,0.003568,0.002448,0.00352,0.003449,0.003561,0.004632,0.002783,0.028994,0.020976,0.017507,1.142326,0.013231,0.002884,0.001552,0.004827,0.002726,0.003292,0.003105,0.001387,0.004078,0.003618,0.060109,0.005154,0.014811,0.003108,0.003696,0.003143,0.004031,0.002815,0.004465,0.020792
"映像･音声･文字情報制作",0.003416,0.004059,0.00643,0.00281,0.00396,0.003633,0.005318,0.007192,0.01031,0.005132,0.006261,0.004511,0.007469,0.004425,0.006998,0.004822,0.005618,0.005334,0.008978,0.005092,0.001179,0.003117,0.002534,0.003987,0.017606,0.014631,0.000483,0.001636,0.004661,0.006215,0.005686,0.003462,0.003185,0.006358,0.004288,0.002275,0.002489,0.003083,0.003299,0.002133,0.002968,0.004093,0.004278,0.004676,0.004529,0.005445,0.005476,0.005925,0.0055,0.006544,0.005313,0.005106,0.005922,0.006512,0.005956,0.006029,0.004997,0.004331,0.004645,0.007833,0.004772,0.0059,0.005252,0.00557,0.004697,0.002908,0.004084,0.007833,0.004715,0.008015,0.014357,0.007332,0.006334,0.001182,0.005484,0.005287,0.004665,0.003611,0.00848,0.007191,0.006349,0.008154,0.00971,0.022545,0.230143,0.018824,0.069413,1.080228,0.009245,0.00559,0.018207,0.007107,0.006738,0.012546,0.004376,0.028898,0.006652,0.265679,0.004625,0.012623,0.009315,0.010247,0.013631,0.022536,0.008003,0.005568,0.014192
"公務",0.002018,0.002724,0.000828,0.001373,0.003079,0.003189,0.003857,0.002638,0.001783,0.00626,0.003694,0.00122,0.001521,0.002683,0.001465,0.001631,0.001449,0.001181,0.000697,0.001251,0.000302,0.000619,0.000735,0.002183,0.001141,0.001227,0.000161,0.000763,0.001015,0.001841,0.001728,0.002342,0.003147,0.00105,0.003031,0.001949,0.001808,0.00418,0.002929,0.001606,0.002285,0.001759,0.002089,0.00291,0.002445,0.001357,0.000849,0.000882,0.001514,0.001065,0.000748,0.001935,0.001002,0.000939,0.001047,0.00117,0.001078,0.005269,0.002765,0.00131,0.002274,0.005081,0.005651,0.002109,0.003163,0.001321,0.000955,0.003129,0.005681,0.002121,0.001612,0.002383,0.000726,0.000218,0.002425,0.003453,0.0014,0.00464,0.003102,0.000819,0.00142,0.002997,0.000781,0.00139,0.003506,0.000756,0.001889,0.001295,1.000777,0.003073,0.002426,0.001055,0.004003,0.003332,0.001355,0.001676,0.001889,0.001657,0.001448,0.001098,0.001584,0.001616,0.002361,0.000761,0.002168,0.001604,0.247484
"教育",0.000257,0.000392,0.000684,0.000298,0.000267,0.000402,0.000768,0.000712,0.000362,0.000619,0.000124,0.00029,0.000323,0.000341,0.00059,0.00065,0.000498,0.000343,0.00038,0.000574,0.000294,0.000604,0.000746,0.00064,0.000833,0.000905,0.000042,0.00011,0.000536,0.000346,0.000265,0.000469,0.00062,0.001761,0.00054,0.000211,0.000288,0.000731,0.000278,0.000188,0.000234,0.000981,0.000483,0.001019,0.00077,0.000734,0.001191,0.002274,0.001508,0.002432,0.001376,0.001167,0.002739,0.000881,0.000671,0.0007,0.000701,0.001018,0.000357,0.000455,0.000353,0.000587,0.000489,0.000501,0.000506,0.000833,0.000604,0.000605,0.000504,0.00065,0.000812,0.000278,0.000221,0.000069,0.007275,0.000447,0.000755,0.000332,0.0005,0.000827,0.000614,0.000811,0.000421,0.007364,0.002103,0.004558,0.009116,0.002065,0.000486,1.000183,0.000534,0.000418,0.000343,0.00041,0.000195,0.000505,0.000676,0.002621,0.000509,0.000988,0.000662,0.000847,0.0013,0.000524,0.000725,0.000541,0.001052
"研究",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"医療",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00723,0,0,0.000586,0,0,0,0,0,0,0,0,0,0,0,0
"保健衛生",0.000472,0.000789,0.005828,0.000089,0.000201,0.000137,0.000181,0.000383,0.00018,0.000855,0.000099,0.00016,0.000148,0.000158,0.000152,0.00031,0.000234,0.00019,0.000288,0.000222,0.000195,0.000168,0.000178,0.000225,0.000222,0.000187,0.000206,0.00013,0.000159,0.000145,0.000201,0.000237,0.000226,0.000235,0.000234,0.00015,0.000166,0.000246,0.000205,0.000253,0.000279,0.000162,0.000157,0.000142,0.000121,0.000126,0.000115,0.000126,0.000148,0.000129,0.000103,0.000172,0.000115,0.00011,0.000152,0.000154,0.000139,0.000192,0.00012,0.000159,0.000754,0.000164,0.0002,0.00014,0.000154,0.000378,0.000559,0.000468,0.000151,0.000144,0.000276,0.000109,0.000078,0.000024,0.000255,0.00013,0.000328,0.000476,0.000505,0.000114,0.026226,0.00148,0.000117,0.001778,0.000819,0.000151,0.000822,0.000566,0.000209,0.000113,0.00016,0.013605,1.059222,0.003492,0.001575,0.000141,0.000079,0.000468,0.000113,0.000135,0.000245,0.000327,0.000114,0.000198,0.000183,0.000282,0.002816
"社会保険･社会福祉",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"介護",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"他に分類されない会員制団体",0.000794,0.001669,0.001964,0.00059,0.008758,0.005498,0.003336,0.001977,0.002231,0.003347,0.002375,0.001248,0.001621,0.001613,0.003106,0.002151,0.001851,0.001472,0.002429,0.007635,0.001071,0.001694,0.001737,0.001365,0.004231,0.002266,0.000268,0.00091,0.001434,0.001844,0.000843,0.001578,0.002522,0.001536,0.001192,0.002013,0.001992,0.002122,0.002083,0.001058,0.001146,0.001852,0.001761,0.003259,0.002808,0.002283,0.001586,0.001554,0.001601,0.001038,0.001442,0.001754,0.001564,0.001629,0.001172,0.001242,0.001016,0.00187,0.001568,0.001819,0.003053,0.001691,0.003204,0.002054,0.002117,0.001717,0.004199,0.01078,0.002743,0.001249,0.003679,0.001604,0.001554,0.000319,0.001803,0.002127,0.001752,0.001968,0.001479,0.001604,0.005106,0.002649,0.000455,0.002088,0.004376,0.001858,0.003129,0.003576,0.000696,0.000852,0.005067,0.002329,0.001622,0.00076,0.000911,1.000822,0.002811,0.004603,0.002608,0.00265,0.002681,0.002711,0.002202,0.00847,0.003139,0.001514,0.005551
"物品賃貸サービス",0.012439,0.015129,0.013482,0.008973,0.008555,0.056461,0.040715,0.011115,0.009186,0.00995,0.002701,0.009371,0.009213,0.014225,0.012212,0.010635,0.009432,0.01525,0.008121,0.01162,0.003477,0.006331,0.005429,0.007755,0.006981,0.008649,0.001017,0.009792,0.009619,0.010334,0.008333,0.009469,0.014234,0.008165,0.013571,0.008206,0.00847,0.011233,0.010978,0.008908,0.00929,0.009438,0.010542,0.012644,0.015636,0.009375,0.015404,0.01198,0.019138,0.01095,0.009689,0.015646,0.010973,0.008178,0.011413,0.010869,0.010762,0.018679,0.024231,0.015476,0.057917,0.026768,0.018695,0.045062,0.064595,0.00864,0.010954,0.009448,0.011904,0.016979,0.014443,0.005629,0.004963,0.001415,0.006921,0.012127,0.134665,0.007065,0.097606,0.016625,0.010117,0.014073,0.00511,0.020199,0.02603,0.01747,0.068224,0.018282,0.01918,0.005382,0.010101,0.010593,0.018541,0.013427,0.022415,0.012555,1.00859,0.019444,0.015562,0.015071,0.017895,0.008665,0.008566,0.011525,0.010037,0.010806,0.015954
"広告",0.005322,0.005482,0.008201,0.003951,0.004918,0.005977,0.00795,0.014377,0.029725,0.007052,0.021528,0.005435,0.009901,0.005789,0.01074,0.008643,0.008882,0.006433,0.006736,0.008071,0.001647,0.004566,0.003962,0.006853,0.050367,0.04596,0.000659,0.001981,0.009279,0.009423,0.006561,0.005575,0.004198,0.009962,0.005639,0.002776,0.003558,0.004196,0.004442,0.002822,0.003789,0.005454,0.004735,0.007472,0.006547,0.008942,0.010012,0.007068,0.00816,0.014891,0.00837,0.008388,0.009314,0.009036,0.014217,0.014509,0.010417,0.006436,0.006848,0.014824,0.004311,0.007541,0.005223,0.005943,0.005033,0.00533,0.010756,0.013302,0.004887,0.013438,0.032225,0.01755,0.016647,0.002571,0.008121,0.005642,0.008383,0.005626,0.01718,0.008143,0.005553,0.015,0.003038,0.028461,0.034197,0.021921,0.045562,0.043616,0.00502,0.005735,0.007821,0.010811,0.012598,0.005278,0.00431,0.010447,0.011677,1.023103,0.007902,0.018167,0.009319,0.018003,0.017501,0.014727,0.012231,0.009294,0.010953
"自動車整備･機械修理",0.035185,0.023239,0.025573,0.030977,0.012913,0.034552,0.06619,0.018405,0.013078,0.01855,0.004698,0.018967,0.013978,0.025297,0.013354,0.020893,0.014026,0.013537,0.022509,0.030172,0.009939,0.029544,0.017903,0.019915,0.01444,0.015261,0.003029,0.011199,0.018252,0.022543,0.012183,0.016775,0.028109,0.019007,0.02434,0.018195,0.018879,0.022023,0.015583,0.015664,0.0163,0.01923,0.01685,0.0171,0.01477,0.015909,0.018845,0.019186,0.015267,0.01376,0.013817,0.013517,0.012069,0.012601,0.015152,0.01536,0.015826,0.013012,0.011191,0.017808,0.027589,0.01722,0.022747,0.023548,0.023719,0.036742,0.008937,0.036169,0.030115,0.012617,0.009379,0.006457,0.00471,0.001156,0.008346,0.038498,0.222287,0.005479,0.025504,0.018055,0.013726,0.014118,0.007006,0.011962,0.018751,0.023849,0.021735,0.014489,0.020311,0.007603,0.020969,0.008571,0.017512,0.011105,0.008655,0.015979,0.117254,0.015524,1.01639,0.00931,0.017658,0.014189,0.014894,0.015533,0.01155,0.014459,0.016564
"その他の対事業所サービス",0.023867,0.031567,0.041003,0.012953,0.028721,0.06188,0.047651,0.048031,0.038438,0.040316,0.019325,0.032807,0.056001,0.028841,0.052435,0.04338,0.041711,0.05597,0.03415,0.048391,0.012241,0.032654,0.02891,0.035943,0.050722,0.052186,0.005565,0.014408,0.051322,0.040896,0.043201,0.06286,0.068513,0.037722,0.059861,0.021245,0.023729,0.040955,0.032523,0.019249,0.029179,0.038055,0.042299,0.049532,0.042553,0.045943,0.052731,0.052707,0.052636,0.042322,0.047983,0.04699,0.050428,0.057742,0.051235,0.054548,0.05343,0.039184,0.053315,0.042525,0.046948,0.090598,0.050303,0.144893,0.057714,0.055469,0.039806,0.145396,0.059291,0.092401,0.10669,0.099496,0.062373,0.010794,0.050086,0.030021,0.062997,0.033011,0.074716,0.064395,0.144079,0.143551,0.019596,0.145871,0.135806,0.217047,0.236734,0.087045,0.086682,0.044221,0.123978,0.058704,0.071225,0.068426,0.039829,0.091193,0.090344,0.137081,0.067981,1.158093,0.051409,0.050795,0.049547,0.048463,0.037878,0.048941,0.077726
