"","耕種農業","畜産","農業サービス","林業","漁業","石炭･原油･天然ガス","その他の鉱業","食料品","飲料","飼料･有機質肥料(別掲を除く。)","たばこ","繊維工業製品","衣服･その他の繊維既製品","木材･木製品","家具･装備品","パルプ･紙･板紙･加工紙","紙加工品","印刷･製版･製本","化学肥料","無機化学工業製品","石油化学系基礎製品","有機化学工業製品(石油化学系基礎製品･合成樹脂を除く。)","合成樹脂","化学繊維","医薬品","化学最終製品(医薬品を除く。)","石油製品","石炭製品","プラスチック製品","ゴム製品","なめし革･革製品･毛皮","ガラス･ガラス製品","セメント･セメント製品","陶磁器","その他の窯業･土石製品","銑鉄･粗鋼","鋼材","鋳鍛造品(鉄)","その他の鉄鋼製品","非鉄金属製錬･精製","非鉄金属加工製品","建設用･建築用金属製品","その他の金属製品","はん用機械","生産用機械","業務用機械","電子デバイス","その他の電子部品","産業用電気機器","民生用電気機器","電子応用装置･電気計測器","その他の電気機械","通信･映像･音響機器","電子計算機･同附属装置","乗用車","その他の自動車","自動車部品･同附属品","船舶･同修理","その他の輸送機械･同修理","その他の製造工業製品","再生資源回収･加工処理","建築","建設補修","公共事業","その他の土木建設","電力","ガス･熱供給","水道","廃棄物処理","商業","金融･保険","不動産仲介及び賃貸","住宅賃貸料","住宅賃貸料(帰属家賃)","鉄道輸送","道路輸送(自家輸送を除く。)","自家輸送","水運","航空輸送","貨物利用運送","倉庫","運輸附帯サービス","郵便･信書便","通信","放送","情報サービス","インターネット附随サービス","映像･音声･文字情報制作","公務","教育","研究","医療","保健衛生","社会保険･社会福祉","介護","他に分類されない会員制団体","物品賃貸サービス","広告","自動車整備･機械修理","その他の対事業所サービス","宿泊業","飲食サービス","洗濯･理容･美容･浴場業","娯楽サービス","その他の対個人サービス","事務用品","分類不明"
"医薬品",0.002158,0.0111,0.035051,0.000089,0.004773,0.00006,0.000072,0.001848,0.000172,0.002497,0.000111,0.000051,0.000085,0.00009,0.000063,0.000072,0.000063,0.000071,0.000056,0.000067,0.000021,0.000046,0.000038,0.000077,1.035555,0.00137,0.000007,0.00003,0.000032,0.000041,0.000034,0.000047,0.000071,0.000029,0.000075,0.000029,0.00003,0.00006,0.000039,0.000024,0.000036,0.000037,0.000036,0.000039,0.000034,0.000041,0.000025,0.00003,0.000031,0.000027,0.000022,0.000039,0.000028,0.00003,0.000037,0.000044,0.000038,0.000086,0.000058,0.000058,0.000085,0.000066,0.000073,0.00006,0.000072,0.000086,0.000035,0.000087,0.004826,0.000035,0.000045,0.000028,0.000013,0.000005,0.000143,0.00006,0.000033,0.000069,0.000054,0.000035,0.000435,0.000087,0.000842,0.000097,0.000097,0.000019,0.000066,0.000059,0.000466,0.000096,0.000858,0.122968,0.016466,0.007771,0.001681,0.000042,0.00003,0.00006,0.000037,0.000022,0.00041,0.000466,0.00012,0.000151,0.000132,0.000061,0.002049
"化学最終製品(医薬品を除く。)",0.045037,0.00736,0.007544,0.002202,0.006581,0.003769,0.015659,0.008345,0.004675,0.002866,0.003632,0.020703,0.013313,0.038082,0.031376,0.017314,0.025401,0.036338,0.003254,0.011083,0.005779,0.010854,0.010788,0.018871,0.009112,1.08574,0.000748,0.01277,0.009793,0.011868,0.004394,0.006614,0.011129,0.004019,0.015557,0.001807,0.002788,0.007092,0.002153,0.000868,0.003655,0.009509,0.00829,0.004925,0.00605,0.01507,0.005288,0.007735,0.007449,0.00673,0.005911,0.008943,0.008411,0.010143,0.015581,0.01961,0.016522,0.021389,0.007846,0.025602,0.001738,0.00982,0.012216,0.004896,0.005584,0.001667,0.003771,0.003924,0.004174,0.001584,0.001988,0.001032,0.000863,0.000353,0.001612,0.001443,0.004084,0.001165,0.002739,0.001215,0.00209,0.002799,0.000869,0.002052,0.00479,0.003334,0.003669,0.01232,0.002166,0.001183,0.006745,0.003371,0.012038,0.005916,0.003981,0.006329,0.005562,0.011354,0.010796,0.005324,0.006066,0.005943,0.026332,0.005185,0.008382,0.022179,0.003004
"石油製品",0.034203,0.019463,0.015046,0.026594,0.060082,0.023952,0.113553,0.019911,0.012441,0.015108,0.003728,0.024495,0.014904,0.018295,0.013876,0.02342,0.017283,0.012768,0.042015,0.028804,0.269658,0.089289,0.087663,0.036691,0.012861,0.027354,1.040416,0.106429,0.020679,0.021343,0.013689,0.032403,0.037102,0.045552,0.034405,0.015434,0.017185,0.018429,0.015785,0.011607,0.011419,0.014888,0.013074,0.010395,0.009629,0.010886,0.009585,0.010265,0.009681,0.010015,0.006866,0.010488,0.007488,0.008406,0.011866,0.011641,0.012459,0.013786,0.011478,0.021557,0.042009,0.017474,0.020003,0.03097,0.020947,0.036421,0.020758,0.021869,0.025028,0.017097,0.006437,0.005788,0.003854,0.001026,0.009185,0.06137,0.353835,0.049904,0.152281,0.030901,0.006751,0.007352,0.016044,0.007573,0.01053,0.009738,0.00816,0.014165,0.016012,0.008019,0.013869,0.008415,0.009895,0.008195,0.007994,0.012752,0.009267,0.013343,0.013144,0.006639,0.020481,0.013324,0.016653,0.019925,0.016571,0.018599,0.032606
"石炭製品",0.000816,0.000652,0.000981,0.000359,0.000698,0.002135,0.001438,0.000733,0.000918,0.000493,0.000171,0.001402,0.001016,0.000874,0.003011,0.003362,0.001434,0.001221,0.006326,0.00478,0.00064,0.004884,0.002113,0.003057,0.000866,0.001466,0.000201,1.040675,0.001564,0.001769,0.000619,0.001693,0.002722,0.001602,0.010786,0.061257,0.043867,0.02627,0.024935,0.002679,0.001653,0.009925,0.007412,0.005384,0.004553,0.001901,0.001335,0.001723,0.003419,0.002905,0.001056,0.002097,0.001324,0.00107,0.003979,0.004484,0.003585,0.008969,0.003096,0.001258,0.001038,0.003005,0.002659,0.030218,0.016222,0.022959,0.000599,0.001442,0.001989,0.000582,0.000248,0.000426,0.000239,0.000054,0.001579,0.000244,0.000626,0.000262,0.00058,0.000246,0.001283,0.000504,0.000221,0.000426,0.000443,0.000243,0.000399,0.000601,0.000478,0.000623,0.000472,0.000421,0.000521,0.000616,0.00045,0.000533,0.000327,0.000491,0.001402,0.00021,0.001254,0.001256,0.000878,0.000917,0.000723,0.001325,0.000684
"プラスチック製品",0.017655,0.010073,0.010081,0.022481,0.02273,0.005058,0.005262,0.029192,0.049538,0.007967,0.003446,0.009211,0.018505,0.018326,0.048733,0.011985,0.057544,0.059705,0.014666,0.01348,0.001087,0.006206,0.004736,0.012448,0.048551,0.040406,0.000474,0.001608,1.252483,0.05218,0.07189,0.034011,0.004461,0.007369,0.007622,0.001493,0.002081,0.003183,0.002466,0.002026,0.01083,0.007051,0.00734,0.011181,0.013405,0.04485,0.027869,0.02845,0.030636,0.060894,0.017762,0.099983,0.055844,0.050674,0.065811,0.042588,0.059447,0.013107,0.02377,0.092143,0.005454,0.015482,0.025243,0.014089,0.017293,0.002356,0.002289,0.049831,0.005416,0.008584,0.006583,0.002453,0.003102,0.001276,0.003557,0.002659,0.009151,0.001921,0.006656,0.004625,0.006997,0.00842,0.001707,0.003506,0.006491,0.014807,0.00575,0.01326,0.00419,0.002674,0.015406,0.009759,0.004563,0.004835,0.003814,0.009847,0.005199,0.013535,0.024367,0.004392,0.008576,0.012071,0.00803,0.008238,0.004433,0.073275,0.007745
"ゴム製品",0.002796,0.002037,0.00705,0.002406,0.001643,0.007052,0.007406,0.001375,0.000942,0.000779,0.000299,0.001347,0.003724,0.001657,0.002246,0.001422,0.002102,0.001322,0.002173,0.001779,0.000999,0.002744,0.002039,0.00144,0.002313,0.001414,0.000162,0.001008,0.001978,1.039373,0.005884,0.00144,0.003718,0.001847,0.002216,0.001572,0.002287,0.002442,0.001775,0.000768,0.001092,0.004373,0.002045,0.009449,0.016775,0.012244,0.005407,0.002381,0.010699,0.009008,0.002958,0.00418,0.008328,0.003997,0.021455,0.035103,0.023769,0.012451,0.01147,0.007116,0.002581,0.001876,0.002163,0.004944,0.005974,0.001828,0.000658,0.003289,0.00253,0.00099,0.00064,0.000416,0.000305,0.000089,0.001231,0.003322,0.016794,0.002051,0.002346,0.001795,0.001304,0.000954,0.000669,0.000784,0.001266,0.001329,0.001314,0.001147,0.0023,0.000536,0.001325,0.001732,0.001875,0.001468,0.001367,0.005891,0.005842,0.001137,0.044842,0.000633,0.001679,0.000967,0.001386,0.00296,0.001283,0.011669,0.001594
"なめし革･革製品･毛皮",0.000052,0.000029,0.000034,0.000044,0.000103,0.000047,0.000989,0.000044,0.000034,0.000029,0.000014,0.000064,0.001766,0.000127,0.000584,0.000052,0.00006,0.000098,0.00005,0.000032,0.000021,0.000026,0.000025,0.000062,0.000044,0.000223,0.000001,0.000114,0.000089,0.000122,1.107507,0.000068,0.000135,0.000198,0.000093,0.000028,0.000042,0.000159,0.000039,0.000025,0.000035,0.000145,0.000041,0.000041,0.000119,0.000357,0.000085,0.000096,0.000052,0.000047,0.000092,0.00004,0.000181,0.000052,0.000088,0.000082,0.000083,0.00007,0.000069,0.001614,0.000049,0.000062,0.000087,0.00007,0.000088,0.000032,0.00082,0.000065,0.000067,0.000065,0.000058,0.000025,0.000018,0.000006,0.000099,0.000031,0.000051,0.000028,0.000046,0.000022,0.00003,0.000047,0.000193,0.000798,0.000137,0.000048,0.000477,0.000078,0.00012,0.000033,0.000161,0.000036,0.000086,0.000065,0.00004,0.000366,0.000161,0.000106,0.000059,0.000071,0.000218,0.000054,0.000186,0.000104,0.000312,0.000223,0.000409
"ガラス･ガラス製品",0.000524,0.000347,0.000526,0.000801,0.000447,0.000329,0.000508,0.00096,0.008635,0.000283,0.000082,0.000651,0.00095,0.000554,0.013704,0.000407,0.000467,0.00051,0.000281,0.001542,0.000138,0.000825,0.000413,0.000446,0.00727,0.006008,0.000024,0.00016,0.003712,0.001013,0.000413,1.038967,0.000346,0.000338,0.00198,0.000158,0.000188,0.000283,0.000168,0.000116,0.005135,0.001031,0.001065,0.000921,0.000619,0.016797,0.006116,0.00771,0.001184,0.003347,0.002422,0.01239,0.002542,0.002089,0.010951,0.004575,0.000852,0.0012,0.007831,0.008347,0.000224,0.003509,0.002542,0.000371,0.00052,0.000244,0.000153,0.000519,0.000384,0.000228,0.000155,0.000091,0.000094,0.000043,0.000527,0.000243,0.001112,0.000137,0.00096,0.000154,0.000263,0.00023,0.00009,0.000182,0.000304,0.000301,0.000293,0.000387,0.000352,0.000404,0.002002,0.001384,0.003257,0.000551,0.00041,0.000605,0.000664,0.000334,0.004591,0.000179,0.000977,0.001165,0.000394,0.000719,0.000302,0.001818,0.001275
"セメント･セメント製品",0.00026,0.000182,0.000157,0.000212,0.000118,0.001093,0.00044,0.000153,0.00013,0.00011,0.000046,0.00027,0.000217,0.000163,0.000223,0.000503,0.000326,0.000213,0.000212,0.000406,0.000136,0.000324,0.00037,0.000542,0.00017,0.000283,0.000025,0.000215,0.000303,0.000192,0.000129,0.000305,1.116673,0.000312,0.001606,0.000433,0.000445,0.000585,0.000377,0.000227,0.000242,0.000401,0.000362,0.00023,0.000207,0.00018,0.000191,0.000347,0.000226,0.000204,0.000166,0.000215,0.000206,0.000173,0.000172,0.000193,0.000182,0.000256,0.000206,0.000688,0.000125,0.034108,0.040258,0.066515,0.042899,0.000614,0.001054,0.0014,0.000457,0.000209,0.000166,0.000224,0.000517,0.000531,0.000692,0.000097,0.000626,0.000132,0.000183,0.000244,0.00057,0.000527,0.000102,0.000276,0.000615,0.000098,0.0005,0.000243,0.000408,0.000327,0.000278,0.000155,0.00015,0.000235,0.000162,0.000155,0.000129,0.0003,0.000147,0.000109,0.000256,0.000192,0.000213,0.000262,0.000207,0.000317,0.000971
"陶磁器",0.000221,0.000086,0.000081,0.000085,0.000069,0.000113,0.000182,0.000084,0.000198,0.000071,0.000034,0.000064,0.000061,0.000092,0.001625,0.000082,0.000066,0.00007,0.000065,0.000316,0.000027,0.000091,0.000064,0.000082,0.000066,0.000114,0.000009,0.000041,0.00014,0.000087,0.00006,0.00008,0.000158,1.005282,0.000096,0.000056,0.000063,0.000095,0.000067,0.000045,0.00007,0.000091,0.000375,0.000433,0.00045,0.0025,0.008245,0.045219,0.003223,0.002083,0.006117,0.001282,0.005841,0.004573,0.0007,0.000599,0.000977,0.000267,0.00022,0.000551,0.000177,0.003966,0.000829,0.000339,0.000554,0.000102,0.000051,0.000139,0.000293,0.000118,0.00005,0.000038,0.00003,0.000013,0.000065,0.000125,0.000482,0.000118,0.0001,0.000071,0.000067,0.000078,0.000031,0.000062,0.000143,0.000092,0.000109,0.000137,0.000217,0.000144,0.000149,0.000242,0.000331,0.00113,0.000781,0.000267,0.00027,0.0001,0.002043,0.000049,0.001147,0.000271,0.000066,0.000089,0.000246,0.001172,0.001258
"その他の窯業･土石製品",0.003795,0.003006,0.002946,0.000277,0.000538,0.00164,0.000501,0.001116,0.000745,0.002683,0.000149,0.000602,0.000356,0.00049,0.002204,0.002524,0.000878,0.000562,0.005082,0.019926,0.000267,0.001726,0.001356,0.001072,0.00201,0.001861,0.000043,0.00351,0.000759,0.001316,0.000366,0.013441,0.016839,0.019863,1.038666,0.015482,0.009,0.018174,0.005131,0.01113,0.004876,0.005899,0.004443,0.008173,0.005726,0.003067,0.007407,0.005044,0.005939,0.003649,0.00351,0.006651,0.00343,0.003375,0.004671,0.003469,0.004028,0.004279,0.001971,0.003668,0.000194,0.008058,0.016084,0.005764,0.010948,0.000463,0.000562,0.005702,0.000389,0.000261,0.000163,0.000154,0.00023,0.00018,0.000479,0.000172,0.000786,0.000191,0.000373,0.000211,0.000357,0.000392,0.000108,0.000236,0.000461,0.00018,0.000364,0.00051,0.000389,0.001263,0.000608,0.000466,0.00052,0.000329,0.000278,0.000277,0.000335,0.000348,0.00194,0.000139,0.00046,0.00058,0.000404,0.000862,0.00087,0.006117,0.001724
"銑鉄･粗鋼",0.001252,0.001004,0.000857,0.00084,0.005762,0.010469,0.004744,0.001494,0.006849,0.000827,0.000229,0.000879,0.001302,0.002497,0.042752,0.001396,0.001123,0.000861,0.000734,0.002884,0.000384,0.001601,0.001204,0.001323,0.002348,0.002691,0.000155,0.000679,0.002895,0.006853,0.002211,0.002367,0.014162,0.004813,0.005019,1.534527,0.808942,0.293771,0.452935,0.000787,0.002221,0.168459,0.119127,0.081205,0.068425,0.022191,0.004472,0.012806,0.04904,0.041108,0.009303,0.023285,0.013003,0.008823,0.056056,0.066741,0.044292,0.145087,0.035788,0.010781,0.001045,0.032784,0.037692,0.024049,0.042269,0.001352,0.001405,0.002987,0.001053,0.000958,0.000543,0.000435,0.000672,0.000478,0.002827,0.001015,0.004489,0.002668,0.004537,0.000836,0.00125,0.002968,0.000369,0.00078,0.001204,0.000827,0.001218,0.000983,0.001843,0.000677,0.001042,0.000903,0.000818,0.001024,0.000682,0.00149,0.002252,0.00088,0.01568,0.000509,0.001211,0.001537,0.000921,0.000915,0.001289,0.002878,0.005002
